23487760,-4.69
23489828,-4.78
23491888,-4.86
23493948,-4.91
23496008,-4.96
23498064,-5.03
23500128,-5.08
23502188,-5.12
23504248,-5.19
23506308,-5.25
23508368,-5.33
23510436,-5.43
23512504,-5.50
23514572,-5.58
23516640,-5.64
23518704,-5.69
23520760,-5.71
23522816,-5.73
23524880,-5.70
23526948,-5.76
23529008,-5.78
23531060,-5.86
23533128,-5.93
23535196,-6.00
23537264,-6.10
23539332,-6.19
23541396,-6.28
23543460,-6.38
23545528,-6.44
23547596,-6.49
23549656,-6.53
23551720,-6.58
23553780,-6.60
23555832,-6.64
23557892,-6.73
23559956,-6.78
23562024,-6.84
23564088,-6.89
23566152,-6.97
23568216,-7.02
23570284,-7.03
23572340,-7.05
23574396,-7.03
23576460,-7.04
23578508,-7.03
23580568,-7.05
23582628,-7.10
23584692,-7.15
23586760,-7.20
23588824,-7.29
23590892,-7.37
23592956,-7.43
23595024,-7.49
23597084,-7.54
23599148,-7.56
23601212,-7.59
23603280,-7.58
23605340,-7.60
23607400,-7.65
23609460,-7.69
23611528,-7.72
23613588,-7.76
23615640,-7.80
23617696,-7.86
23619752,-7.88
23621808,-7.89
23623860,-7.89
23625908,-7.87
23627952,-7.86
23629996,-7.89
23632068,-7.88
23634120,-7.90
23636188,-7.93
23638252,-8.00
23640316,-8.06
23642384,-8.13
23644444,-8.19
23646504,-8.22
23648564,-8.26
23650624,-8.28
23652684,-8.29
23654744,-8.29
23656808,-8.27
23658856,-8.30
23660916,-8.32
23662980,-8.33
23665044,-8.39
23667100,-8.40
23669172,-8.43
23671232,-8.44
23673304,-8.43
23675364,-8.41
23677420,-8.39
23679468,-8.36
23681524,-8.38
23683588,-8.38
23685652,-8.36
23687708,-8.37
23689768,-8.40
23691832,-8.46
23693888,-8.53
23695948,-8.58
23698008,-8.62
23700068,-8.63
23702128,-8.63
23704196,-8.62
23706256,-8.63
23708324,-8.60
23710380,-8.62
23712444,-8.59
23714496,-8.62
23716560,-8.65
23718620,-8.66
23720680,-8.67
23722744,-8.66
23724816,-8.64
23726876,-8.61
23728940,-8.57
23730996,-8.54
23733056,-8.48
23735112,-8.48
23737176,-8.47
23739244,-8.49
23741308,-8.52
23743376,-8.56
23745436,-8.60
23747496,-8.64
23749560,-8.68
23751620,-8.72
23753684,-8.71
23755748,-8.70
23757816,-8.68
23759888,-8.66
23761944,-8.65
23764004,-8.62
23766060,-8.64
23768124,-8.63
23770184,-8.65
23772248,-8.65
23774312,-8.65
23776380,-8.63
23778440,-8.61
23780496,-8.58
23782548,-8.53
23784592,-8.46
23786648,-8.45
23788712,-8.44
23790780,-8.45
23792844,-8.49
23794904,-8.53
23796964,-8.54
23799024,-8.61
23801100,-8.62
23803164,-8.63
23805224,-8.63
23807288,-8.61
23809348,-8.57
23811408,-8.55
23813468,-8.52
23815520,-8.50
23817580,-8.50
23819640,-8.49
23821708,-8.50
23823768,-8.50
23825832,-8.48
23827892,-8.47
23829960,-8.43
23832012,-8.41
23834072,-8.36
23836120,-8.33
23838172,-8.33
23840244,-8.28
23842296,-8.31
23844352,-8.32
23846416,-8.36
23848476,-8.39
23850536,-8.44
23852600,-8.47
23854660,-8.48
23856720,-8.49
23858788,-8.46
23860844,-8.44
23862908,-8.42
23864968,-8.41
23867036,-8.39
23869096,-8.38
23871164,-8.38
23873236,-8.38
23875300,-8.38
23877364,-8.38
23879432,-8.38
23881500,-8.35
23883560,-8.33
23885620,-8.29
23887676,-8.27
23889736,-8.27
23891804,-8.25
23893856,-8.30
23895916,-8.32
23897980,-8.35
23900044,-8.41
23902100,-8.46
23904156,-8.49
23906220,-8.54
23908280,-8.53
23910336,-8.53
23912400,-8.51
23914460,-8.50
23916532,-8.45
23918580,-8.47
23920648,-8.45
23922704,-8.45
23924772,-8.46
23926828,-8.48
23928888,-8.48
23930956,-8.50
23933016,-8.46
23935060,-8.45
23937128,-8.40
23939176,-8.38
23941232,-8.38
23943296,-8.35
23945344,-8.40
23947396,-8.42
23949456,-8.49
23951512,-8.52
23953572,-8.57
23955624,-8.61
23957680,-8.65
23959740,-8.66
23961800,-8.65
23963868,-8.64
23965928,-8.57
23967988,-8.55
23970048,-8.54
23972112,-8.53
23974176,-8.52
23976240,-8.52
23978304,-8.52
23980372,-8.54
23982436,-8.54
23984500,-8.51
23986560,-8.50
23988628,-8.48
23990692,-8.45
23992752,-8.40
23994804,-8.43
23996840,-8.45
23998892,-8.47
24000940,-8.52
24003004,-8.57
24005068,-8.61
24007128,-8.64
24009188,-8.64
24011256,-8.64
24013320,-8.63
24015392,-8.60
24017428,-8.55
24019468,-8.50
24021512,-8.47
24023580,-8.44
24025644,-8.46
24027708,-8.44
24029748,-8.44
24031796,-8.45
24033868,-8.45
24035936,-8.44
24038008,-8.41
24040064,-8.39
24042104,-8.37
24044172,-8.34
24046212,-8.38
24048260,-8.35
24050304,-8.37
24052352,-8.40
24054404,-8.44
24056448,-8.50
24058500,-8.54
24060552,-8.57
24062604,-8.56
24064680,-8.57
24066724,-8.53
24068784,-8.50
24070824,-8.44
24072864,-8.44
24074916,-8.40
24076956,-8.38
24079020,-8.40
24081060,-8.39
24083128,-8.40
24085172,-8.39
24087248,-8.40
24089308,-8.39
24091380,-8.38
24093440,-8.37
24095504,-8.35
24097560,-8.36
24099620,-8.37
24101680,-8.37
24103744,-8.40
24105788,-8.45
24107852,-8.50
24109912,-8.54
24111972,-8.56
24114028,-8.59
24116092,-8.57
24118148,-8.54
24120208,-8.50
24122260,-8.48
24124316,-8.42
24126372,-8.42
24128440,-8.40
24130500,-8.38
24132556,-8.40
24134620,-8.39
24136656,-8.41
24138720,-8.42
24140784,-8.41
24142860,-8.39
24144920,-8.35
24146972,-8.31
24149024,-8.31
24151088,-8.33
24153148,-8.37
24155208,-8.39
24157252,-8.44
24159320,-8.47
24161380,-8.52
24163440,-8.55
24165500,-8.57
24167556,-8.56
24169620,-8.54
24171672,-8.50
24173716,-8.48
24175768,-8.42
24177816,-8.42
24179872,-8.38
24181912,-8.37
24183960,-8.38
24186016,-8.39
24188072,-8.42
24190128,-8.43
24192188,-8.41
24194248,-8.41
24196316,-8.39
24198356,-8.38
24200400,-8.36
24202444,-8.38
